X,Y,Id,ORIG_FID,Lat
253932.20252096187,1452327.8572407681,0,1263,
253964.07442786824,1452337.7243074458,0,1264,
253981.17452734709,1452336.8577701245,0,1265,
253991.64937139302,1452337.7108749188,0,1266,
254006.24381724745,1452320.968008101,0,1267,
254025.03561864048,1452326.1042499412,0,1268,
254065.53956806753,1452316.8362671528,0,1269,
254076.08006629534,1452312.5714392234,0,1270,
254088.08532696031,1452314.6980495155,0,1271,
254039.25329993479,1452369.6752513498,0,1272,
254173.11365375388,1452275.897138508,0,1273,
254211.86617275421,1452310.0726614948,0,1274,
254201.69589910097,1452303.9435200673,0,1275,
254267.59603327699,1452286.8396621868,0,1276,
254278.07123973686,1452296.596335005,0,1277,
254400.68147070706,1452201.0162681974,0,1278,
254522.96321918629,1452693.1650587469,0,1279,
254511.89561109804,1452713.0684383195,0,1280,
254531.99931288231,1452730.5384883936,0,1281,
254520.15808794834,1452734.0018224269,0,1282,
254546.00415718742,1452700.8019552715,0,1283,
254564.27907639742,1452732.2276857998,0,1284,
254564.40622500237,1452723.1352032237,0,1285,
254563.85445679538,1452758.6950174384,0,1286,
254629.50386045594,1452768.6042014677,0,1287,
254630.6809074264,1452761.2540383525,0,1288,
254622.31516036671,1452781.1762817632,0,1289,
254612.66308579408,1452791.8746223263,0,1290,
254604.19017408695,1452784.4469408616,0,1291,
254592.96117818449,1452579.7283797935,0,1292,
254598.8860813044,1452582.5040338077,0,1293,
254654.65509009641,1452639.3305310905,0,1294,
254876.00631266832,1452163.5543206204,0,1295,
254891.0190237565,1452149.8801440708,0,1296,
254990.97468254343,1452261.0635757931,0,1297,
255806.97762742266,1452159.0220135972,0,1298,
255834.60032812878,1452119.8551683761,0,1299,
255853.19723954797,1452120.2360636871,0,1300,
255825.55156002939,1452100.8580470495,0,1301,
255868.83747993689,1452098.000541335,0,1302,
255871.5914035663,1452082.6747328471,0,1303,
254920.69018433616,1452039.4040352535,0,1304,
255085.22634710278,1451972.8995037302,0,1305,
255009.52421617135,1451977.954433186,0,1306,
254801.8788008783,1452052.5075510442,0,1307,
254684.98931186926,1451993.895056475,0,1308,
254674.00272520259,1451981.98057363,0,1309,
254588.35651834495,1452037.1799412891,0,1310,
254591.40410215128,1451902.4435217511,0,1311,
254591.19767187722,1451894.6511629503,0,1312,
254594.60953564569,1451819.171042705,0,1313,
254575.15220289025,1451927.5837454069,0,1314,
254583.364948662,1451934.2020403538,0,1315,
254576.63739199657,1451947.1045101937,0,1316,
254582.36235891376,1451959.6882840507,0,1317,
254556.21536010783,1451974.7238247041,0,1318,
254560.53774875216,1452001.0989065599,0,1319,
254570.15085319709,1451998.5447091628,0,1320,
254582.99643945228,1451985.217101356,0,1321,
254508.4411862269,1451957.5219444055,0,1322,
254469.41487476695,1451883.2424452286,0,1323,
254462.24147307873,1451897.0155052133,0,1324,
254468.60291553009,1451917.4311407544,0,1325,
254458.6068157237,1451911.7753945794,0,1326,
254366.16121416725,1452145.0589861497,0,1327,
254388.34657103661,1452164.9292342216,0,1328,
254217.00915063545,1452099.5323012825,0,1329,
254113.72175095417,1452034.0660558287,0,1330,
254445.59371092822,1451581.3819330744,0,1331,
254458.80525362026,1451599.9897710104,0,1332,
254605.05361989327,1451703.2437012102,0,1333,
254603.1754381936,1451717.5708395038,0,1334,
254586.08696415182,1451775.4336007759,0,1335,
254588.13334522117,1451786.5915416591,0,1336,
253190.25689296611,1451660.3028455526,0,1337,
253188.81058457494,1451668.4053010568,0,1338,
253160.02039910853,1451673.64109887,0,1339,
252469.89307402167,1451646.6985357516,0,1340,
252444.44114677887,1451607.0228926204,0,1341,
251554.28039885871,1452079.1450474188,0,1342,
251564.86143495422,1452090.9845135864,0,1343,
251543.88681042846,1452042.8821977433,0,1344,
251532.36256450787,1451895.886413157,0,1345,
251493.99223620724,1451931.4677569754,0,1346,
251489.58359705936,1451920.3331419174,0,1347,
251508.07451708801,1451926.0607182961,0,1348,
251481.63364761509,1451892.9500196408,0,1349,
251469.33490522765,1451870.7807481103,0,1350,
251556.32799901441,1452114.1136985645,0,1351,
251244.92010156438,1452094.2235512082,0,1352,
251246.5774646597,1452082.0374555681,0,1353,
251259.97288623545,1452082.277582597,0,1354,
251259.78503699508,1452091.1751468088,0,1355,
251447.90144031961,1451783.541232219,0,1356,
251467.70892252866,1451785.0321718995,0,1357,
251404.30823814962,1451644.3856447805,0,1358,
251394.89876990579,1451642.2614527792,0,1359,
